username;view_count;like_count;comment_count;save_count;engagement_rate_influencer
youngji_02;13195700.0;1935300.0;10081.0;68756.0;78.859085625
ytietofficial;2399300.0;142143.0;2386.0;9247.0;136.9754657210402
yunggravy;108780700.0;5143600.0;51960.0;222732.0;142.97575042158516
yura.yunita;47725000.0;6505000.0;31956.0;479482.0;27.56208217142857
yurielkysojeda;2407400.0;456400.0;2189.0;20451.0;33.847085
yurilamasbella31729;9485.0;344.0;19.0;12.0;17.0886895
yurinya1128;49400000.0;1765200.0;11777.0;74426.0;25.27974690140845
yvesbissonsturgeonco;105426000.0;7702291.0;100445.0;271319.0;36.86426054054054
yzn47;438300000.0;17689100.0;185042.0;633259.0;27.575653607142858
zachking;-1647067296.0;50952200.0;666597.0;1704845.0;-990.18490875
zachlanebryan170;2640.0;27.0;0.0;7.0;11.182419772727274
zainah.mb;7586300.0;1152500.0;6358.0;72898.0;11.200957931034482
zamirrvillamil;2646200.0;400200.0;1173.0;30221.0;4.0649153012048185
zeejkt48;20000000.0;1253000.0;7977.0;100679.0;16.151354074074074
zharif.dk;27000000.0;2451500.0;14400.0;376638.0;29.784799795918367
zhcyt;29340800.0;4478900.0;13188.0;295260.0;20.65080150943396
zodiac.boyfriend;20100000.0;2387100.0;41621.0;243600.0;75.2426105
zona.mello;43700000.0;2194500.0;5603.0;193900.0;84.9996176923077
zusjeofficial;152804300.0;11933800.0;48112.0;251945.0;4116.2401340482575
zzri9a;3275200.0;188600.0;3067.0;9090.0;22.566926258064516
