username; nickname; deskripsi; view_count; like_count; comment_count; save_count; link; tanggal_posting; scraped_time
dan_churchill;The Healthy Chef;"I taught @Tyler Swartz ⚡️💙  how to cook to impress  If you want to impress your special someone; give this a go:  Recipe: 2 Salmon filets  3 Tbsp olive oil 1 cup Grape tomatoes; halved Juice & Zest of 1 lemon 1 ½ cups of cooked quinoa 2 small radish; sliced thinly  1 avocado; sliced   Salsa verde ½ bunch Dill; roughly chopped  ½ bunch Parsley; roughly chopped 2 Tbsp Olive oil 2 Tbsp Red wine vinegar Salt & pepper  #fyp  #foryou  #budgeting  #nyc  #cooking ";36400.0;7884;31;379;https://www.tiktok.com/@dan_churchill/video/7294013629995797802?is_from_webapp=1&sender_device=pc&web_id=7294388443970766338;2023-10-26;2023-10-27 05:01:54
dan_churchill;The Healthy Chef;@Frankie Drankie  is an athelte here in NYC  Recipe:  Chili Peppers: 5 cal Avocado: 120 cal Sourdough Bread: 220 cal Eggs: 141 cal Tomatoes: 80 cal  Total cals: 569  Macros:  Fa: 29g Protein: 21g Carbs: 56g #fyp  #foryou  #budgeting  #apartmenttour  #nyc  ;118800.0;25800.0;9;1414;https://www.tiktok.com/@dan_churchill/video/7289164695590751531?is_from_webapp=1&sender_device=pc&web_id=7294388443970766338;2023-10-13;2023-10-27 05:01:58
dan_churchill;The Healthy Chef;"@Saanya Ali  is the founder of Soiree here in NYC. Food Budget: $2;000 Per Month  Recipe:  Pickled Onions: $0.20 Leek: $0.40 Brioche: $1.33 Horseradish: $0.22 Cucumbers: $0.24 Sardines: $1.90 Butter: $0.10  Total: $4.39 #fyp  #foryou  #budgeting  #apartmenttour  #nyc  ";39800.0;7453;19;339;https://www.tiktok.com/@dan_churchill/video/7288815269055647018?is_from_webapp=1&sender_device=pc&web_id=7294388443970766338;2023-10-12;2023-10-27 05:02:02
ryanmackmusic;Ryan Mack;Instead of saying I love you Send this to them ❤️ ;15400.0;2174;56;190;https://www.tiktok.com/@ryanmackmusic/video/7294330965441236257?is_from_webapp=1&sender_device=pc&web_id=7294388443970766338;2023-10-27;2023-10-27 05:02:11
ryanmackmusic;Ryan Mack;Replying to @capcut_luc  I have no idea what you’re talking about 👀 🪄 ;21200.0;2859;94;263;https://www.tiktok.com/@ryanmackmusic/video/7293958530120338720?is_from_webapp=1&sender_device=pc&web_id=7294388443970766338;2023-10-26;2023-10-27 05:02:16
ryanmackmusic;Ryan Mack;Replying to @faye  it’s called “Only Human” by Ryan Mack! ;61600.0;7185;143;767;https://www.tiktok.com/@ryanmackmusic/video/7290243581774794016?is_from_webapp=1&sender_device=pc&web_id=7294388443970766338;2023-10-16;2023-10-27 05:02:20
ryanmackmusic;Ryan Mack;Replying to @AllGoodThings  the song is “Forever and Ever and Always” by Ryan Mack ;107600.0;10800.0;211;1107;https://www.tiktok.com/@ryanmackmusic/video/7288758121193934113?is_from_webapp=1&sender_device=pc&web_id=7294388443970766338;2023-10-12;2023-10-27 05:02:24
ivancornejooo;Ivan bruh;MEXICO LINDOOO 🇲🇽 CDMX 10/10 MONTERREY 10/11 GUADALAJARA 10/12;1100000.0;231300.0;1807;10700.0;https://www.tiktok.com/@ivancornejooo/video/7287700957155069226?is_from_webapp=1&sender_device=pc&web_id=7294388443970766338;2023-10-09;2023-10-27 05:02:32
ivancornejooo;Ivan bruh;LYRIC VIDEO DISPONIBLE 🖤;1700000.0;238700.0;1939;23700.0;https://www.tiktok.com/@ivancornejooo/video/7261060831956192554?is_from_webapp=1&sender_device=pc&web_id=7294388443970766338;2023-07-29;2023-10-27 05:02:36
ivancornejooo;Ivan bruh;OUT NOW!!!🩹🖤;2700000.0;545700.0;4799;55500.0;https://www.tiktok.com/@ivancornejooo/video/7260658322964073771?is_from_webapp=1&sender_device=pc&web_id=7294388443970766338;2023-07-28;2023-10-27 05:02:40
ivancornejooo;Ivan bruh;TOMORROW SALE “AQUI TE ESPERO” 🖤🖤;3200000.0;646500.0;5337;64200.0;https://www.tiktok.com/@ivancornejooo/video/7260282259981258027?is_from_webapp=1&sender_device=pc&web_id=7294388443970766338;2023-07-27;2023-10-27 05:02:44
lana_mohd89;𝑳𝑨𝑵𝑨 🤍;بغمزة بطيح خمسة 🥵 #جيش_لنوش  #fyp  ;3600000.0;227800.0;4566;14100.0;https://www.tiktok.com/@lana_mohd89/video/7286919611323256082?is_from_webapp=1&sender_device=pc&web_id=7294388443970766338;2023-10-07;2023-10-27 05:02:52
lana_mohd89;𝑳𝑨𝑵𝑨 🤍;لوك اليوم 🤍 #جيش_لنوش  #fyp  ;6900000.0;428400.0;5304;29700.0;https://www.tiktok.com/@lana_mohd89/video/7286494569921793287?is_from_webapp=1&sender_device=pc&web_id=7294388443970766338;2023-10-05;2023-10-27 05:02:56
lana_mohd89;𝑳𝑨𝑵𝑨 🤍;ليدي 🤍✨ #جيش_لنوش  #fyp  ;6000000.0;398000.0;5572;31000.0;https://www.tiktok.com/@lana_mohd89/video/7286110072332127496?is_from_webapp=1&sender_device=pc&web_id=7294388443970766338;2023-10-04;2023-10-27 05:03:00
lana_mohd89;𝑳𝑨𝑵𝑨 🤍;شو رأيكم بمسكارا فان فست من بنفت الجديدة 💗✨ #fanfestmascara  @benefitmiddleeast  ;14400000.0;104400.0;1004;4758;https://www.tiktok.com/@lana_mohd89/video/7285047255415917832?is_from_webapp=1&sender_device=pc&web_id=7294388443970766338;2023-10-02;2023-10-27 05:03:04
jujumaoo;Juju;Omurice the RIGHT way 🍳🥚 |collab w/ @オムライスのプロ🥚EggToker    #omurice  #egg  #japanesefood  #japanesecuisine  #omelette  #rice  #omuraisupuro  #japan  ;864600.0;74700.0;221;4969;https://www.tiktok.com/@jujumaoo/video/7245629337246960902?is_from_webapp=1&sender_device=pc&web_id=7294388443970766338;2023-06-17;2023-10-27 05:03:12
jujumaoo;Juju;"🇵🇭🇯🇵 Seafood Kare Kare 🦀🦐 collab w/ @ケンティー健人/kenty    Decided to put a twist on the iconic savory peanut stew of the Philippines using the fresh and delicious seafood of Japan 😋 This came out absolutely amazing especially when served Nabemono Style (Hotpot). Perfect to share with friends!  INGREDIENTS:  Seafood: - 1 snow crab - 1/4 kg clams - 1/4 kg squid; chopped - 1/4 kg japanese sweet shrimp  Veg: - onions - garlic - ginger - 1/2 banana flower; chopped - French beans - 1 eggplant; sliced  Other ingredients: - toasted rice flour diluted in water - 1 tbsp Annato powder - 2 tbsp bagoong (Filipino shrimp paste) - 1/2 cup peanut butter - 3 cups water - Salt and Pepper to taste  INSTRUCTIONS: - In a pot; add in vegetable oil and 1 tbsp of annato powder. Saute onionsc garlic and ginger until fragrant. Add in Bagoong and fry for 2 more mins. - Add in your banana heart/flower; saute for 4 mins and add in your squid. Add in peanut butter and cover with water. Add in your diluted toasted rice flout and let cook for around 5 mins. Season to taste with salt/pepper/fish sauce. - Add in your seafood and vegatables. cover and let cook for around 5-10mins. Best served with rice and extra bagoong!   #karekare  #pinoyfood  #pinoyeats  #filipinocooking  #pinoycooking  #japanesefood  #japan  #japanesecooking  #seafood  #crab  #shrimp  #foodph  #filipinojapanesecuisine  #foodtok  #cookingasmr  #asmr  ";2100000.0;188200.0;764;10600.0;https://www.tiktok.com/@jujumaoo/video/7244147858079878405?is_from_webapp=1&sender_device=pc&web_id=7294388443970766338;2023-06-13;2023-10-27 05:03:16
jujumaoo;Juju;"🇵🇭🇯🇵 Tuna Sisig  Collab w/ @バヤシ🥑Bayashi    This is a non-traditional Sisig w/ a slight twist using ingredients we had in Japan! It came out really yummy especially since the seafood in Japan is extra fresh 😋 the tuna was not hard at all and very tender when cooked!  Ingredients: - Tuna sashimi portion - Flour; egg; panko - 1 large onion; diced - 5 cloves garlic; sliced - 4 chili peppers; sliced - 1 lime; juiced - 4 pcs chicken liver; seared and chopped - 2 tbsp soy sauce - 2 tbsp rice vinegar - Salt & pepper to taste  Toppings & Garnish: - Japanese mayo - Spring onions; chopped - Egg yolk  #sisig  #pinoyfood  #pinoyeats  #filipinocooking  #pinoycooking  #japanesefood  #japan  #japanesecooking  #tuna  #foodph  #filipinojapanesecuisine  #foodtok  #cookingasmr  #asmr ";6000000.0;627000.0;2507;39200.0;https://www.tiktok.com/@jujumaoo/video/7242293171042962694?is_from_webapp=1&sender_device=pc&web_id=7294388443970766338;2023-06-08;2023-10-27 05:03:19
jujumaoo;Juju;"Mushroom Chicharon w/ Guacamole 🍄🥑  Mushroom chicharon is quite popular here in the Philippines so I decided to make a version paired with Guacamole! Definitely a much healthier alternative and vegan friendly version of this pairing. Great as a snack or food to share 🤩  Mushroom Chicharon: - Oyster mushrooms - 1/2 Tapioca Flour  - 1/2 All purpose flour - Salt & Pepper to taste - Chipotle seasoning (any powder of your choice)  𝗚𝘂𝗮𝗰𝗮𝗺𝗼𝗹𝗲: - 2 Avocados  - 2 Tomatoes (diced) - 2 Jalapenos (to taste if you want it less spicy)  - 1/2 Red Onion (diced) - 1/4 cup Cilantro (chopped) - Juice of 1 large lime (or to taste) - Salt to taste  Instructions: - Wash mushrooms in ice cold water and squeeze to drain. You may also use a salad spinner to get rid of extra moisture. - Combine equal parts flour and tapioca starch along with any seasonings like garlic powder/paprika.  - Coat mushrooms in flour mixture and deep fry at 165 for around 5 mins. Strain from oil and deep fry again at a higher temp (180C) for around 30secs-1min or until golden brown. - Season with your powdered seasoning of choice (here I used chipotle seasoning) -  To make guacamole; just combine the listed ingredients and mash them to your desired consistency (smooth/chunky)  #chicharron  #guacamole  #cookingasmr  #asmr  #mexicanfood  #filipinofood ";1000000.0;99000.0;405;16300.0;https://www.tiktok.com/@jujumaoo/video/7293144825912724742?is_from_webapp=1&sender_device=pc&web_id=7294388443970766338;2023-10-24;2023-10-27 05:03:22
petruskaksurtep;Petruska;Creando un personaje por partes🎨✨ Kimetsu no Yaiba😈 #kny  #kimetsunoyaiba  #anime  #kimetsu  #tanjiro  #tomioka  ;6300000.0;736100.0;2057;85900.0;https://www.tiktok.com/@petruskaksurtep/video/7148508041804139781?is_from_webapp=1&sender_device=pc&web_id=7294388443970766338;2022-09-29;2023-10-27 05:03:32
petruskaksurtep;Petruska;Peluca Anya🌸✨ Low Cost #spyxfamily  #anya  #anyaforger  #cosplay  #anime  #otaku  #tutorial ;3000000.0;488600.0;1884;38900.0;https://www.tiktok.com/@petruskaksurtep/video/7106589485529320709?is_from_webapp=1&sender_device=pc&web_id=7294388443970766338;2022-06-08;2023-10-27 05:03:36
petruskaksurtep;Petruska;Todoroki❄️🔥 se busca en Akinator👳🏻‍♂️✨ #akinator  #anime  #todoroki  #otaku  #shototodoroki  #bokunoheroacademia  #mha  #bnha  #bnh  #todorokishoto ;5000000.0;755600.0;1913;60700.0;https://www.tiktok.com/@petruskaksurtep/video/7105855148609654021?is_from_webapp=1&sender_device=pc&web_id=7294388443970766338;2022-06-06;2023-10-27 05:03:40
petruskaksurtep;Petruska;Creando 🎨 un Pokémon 🦅 por partes 🪶TIPO VOLADOR🪶 El próximo será de tipo Acero ⚙️🔧 #pokemon  #pokémon  #anime  #creandounpersonaje  #creandounpokemonporpartes  #creandounpokemon  #creandounpersonajeporpartes  ;260700.0;53800.0;1539;3682;https://www.tiktok.com/@petruskaksurtep/video/7293607727522204961?is_from_webapp=1&sender_device=pc&web_id=7294388443970766338;2023-10-25;2023-10-27 05:03:44
justthenobodys;JustTheNobodys;Replying to @KIROEDITX  Comment what we should talk about next! #fyp  #foryou  ;260200.0;28100.0;130;3100;https://www.tiktok.com/@justthenobodys/video/7293699517063482655?is_from_webapp=1&sender_device=pc&web_id=7294388443970766338;2023-10-26;2023-10-27 05:03:52
justthenobodys;JustTheNobodys;Replying to @Kanebetancourtgoat446  Comment what we should talk about next! #fyp  #foryou  ;1500000.0;74100.0;1556;7546;https://www.tiktok.com/@justthenobodys/video/7293356904187809054?is_from_webapp=1&sender_device=pc&web_id=7294388443970766338;2023-10-25;2023-10-27 05:03:56
justthenobodys;JustTheNobodys;Replying to @Sergie_editz  Comment what we should talk about next! #fyp  #foryou  ;832500.0;51600.0;257;6439;https://www.tiktok.com/@justthenobodys/video/7292998211780873503?is_from_webapp=1&sender_device=pc&web_id=7294388443970766338;2023-10-24;2023-10-27 05:03:59
justthenobodys;JustTheNobodys;Replying to @nightwingeditz  Comment what we should talk about next! #fyp  #foryou ;2100000.0;107400.0;460;15200.0;https://www.tiktok.com/@justthenobodys/video/7291859694098943263?is_from_webapp=1&sender_device=pc&web_id=7294388443970766338;2023-10-21;2023-10-27 05:04:02
andyslife247;Andy’s Life;#fyp #fypシ #fypage #viral #trend #trending #comedу #food #Foodie #smile #hack #recipe #eat #eating #DIY #tiktok #tiktoker #vibes #tattoo #yummy #candy #sour #kids #foodtiktok #snack #fun #wow ;23600000.0;2200000.0;21800.0;181900.0;https://www.tiktok.com/@andyslife247/video/7160077015499132206?is_from_webapp=1&sender_device=pc&web_id=7294388443970766338;2022-10-30;2023-10-27 05:04:10
andyslife247;Andy’s Life;#fyp #fypシ #fypage #viral #famous #xyzbca #trend #trending #comedy #food #foodie #tiktok #eat #eating #cook #cooking #vibes #tattoo #yummy #fry #smile #hack #recipe #pizza #1 ;39100000.0;2600000.0;30900.0;83800.0;https://www.tiktok.com/@andyslife247/video/7032034280767245614?is_from_webapp=1&sender_device=pc&web_id=7294388443970766338;2021-11-19;2023-10-27 05:04:13
andyslife247;Andy’s Life;;28800000.0;3900000.0;38400.0;155400.0;https://www.tiktok.com/@andyslife247/video/6962555716112502021?is_from_webapp=1&sender_device=pc&web_id=7294388443970766338;2021-05-15;2023-10-27 05:04:16
andyslife247;Andy’s Life;#fyp #fypシ #fypage #xybca #viral #Hack #recipe #food #Foodie #tattoo #smile #eat #eating #vibes #trend #trending #cook #cooking #snack #lilmabu #kids #fun #asmr #yum #yummy ;124800.0;9056;951;753;https://www.tiktok.com/@andyslife247/video/7291435350109621550?is_from_webapp=1&sender_device=pc&web_id=7294388443970766338;2023-10-26;2023-10-27 05:04:19
fhd.artz;فهد آرت || Fahad🎨;Reply to @anecd0te  عطوني اغاني ارسم عليهاا!!🔥 #رسمه  #اصاله  #fypシ  #بروكرييت  #foryoupage  #viral ;44000000.0;2500000.0;90600.0;210800.0;https://www.tiktok.com/@fhd.artz/video/7112891609913511169?is_from_webapp=1&sender_device=pc&web_id=7294391695935424002;2022-06-25;2023-10-27 05:05:58
fhd.artz;فهد آرت || Fahad🎨;Replying to @لا اله الا الله محمد رسول الله   وشرايكم بالنتيجة😍🌧 #اصاله  #رسمه  #viral  #بروكرييت  #foryoupage  #fypシ  ;31700000.0;1600000.0;36800.0;160500.0;https://www.tiktok.com/@fhd.artz/video/7177836091658079489?is_from_webapp=1&sender_device=pc&web_id=7294391695935424002;2022-12-17;2023-10-27 05:06:03
fhd.artz;فهد آرت || Fahad🎨;Replying to @Alhanoos.art   وشرايكم بالرسمه😍🤍 #رسمه  #viral  #صدقيني_لو_بايدي  #foryoupage  #بروكرييت  #fypシ  ;19100000.0;1200000.0;26300.0;94200.0;https://www.tiktok.com/@fhd.artz/video/7136270753208536321?is_from_webapp=1&sender_device=pc&web_id=7294391695935424002;2022-08-27;2023-10-27 05:06:07
fhd.artz;فهد آرت || Fahad🎨;وش أكثر وصف لامسكم؟🤍✨ #tiktokart  #رسمه  #fypシ  #foryoupage  ;3900000.0;286500.0;5366;51000.0;https://www.tiktok.com/@fhd.artz/video/7293978039627549954?is_from_webapp=1&sender_device=pc&web_id=7294391695935424002;2023-10-26;2023-10-27 05:06:11
fahryy20;A Fahry;gak ekspek bakalan nangis kejerr😭 #fizzoid  #fizzobonus  @rebook1er  ;1300000.0;229500.0;2362;16700.0;https://www.tiktok.com/@fahryy20/video/7294231361169149189?is_from_webapp=1&sender_device=pc&web_id=7294391695935424002;2023-10-27;2023-10-27 05:06:20
fahryy20;A Fahry;seblak pilus ala mamang rafaell #markibok  #lebihberasaadagaruda  #seblakpilusgaruda  #pilusungu  #seblakpilus  #aafahry  ;139400.0;24500.0;141;1372;https://www.tiktok.com/@fahryy20/video/7293846562864762118?is_from_webapp=1&sender_device=pc&web_id=7294391695935424002;2023-10-26;2023-10-27 05:06:24
fahryy20;A Fahry;ice creamny fav gw bagett sii #aafahry  #markibok  ;178000.0;32500.0;171;1344;https://www.tiktok.com/@fahryy20/video/7293120015555988741?is_from_webapp=1&sender_device=pc&web_id=7294391695935424002;2023-10-24;2023-10-27 05:06:28
fahryy20;A Fahry;"#stitch  @Uni Lulu bener bener kayak martabak; enak banget 🤤🤤";81800.0;10600.0;169;510;https://www.tiktok.com/@fahryy20/video/7292747021792922885?is_from_webapp=1&sender_device=pc&web_id=7294391695935424002;2023-10-23;2023-10-27 05:06:32
grandma_droniak;grandma_droniak;it wont be any time soon but dont forget it #funeral  #grandma  #rules  #dontcry  #funeralservices  #wake  #greenscreen ;43800000.0;7100000.0;58200.0;260200.0;https://www.tiktok.com/@grandma_droniak/video/7080926279285132590?is_from_webapp=1&sender_device=pc&web_id=7294391695935424002;2022-03-30;2023-10-27 05:06:41
grandma_droniak;grandma_droniak;"Reply to @yungkalez  i made a fashion line; if you like it then tap the link in my bio to buy one. Or LEAVE!";13400000.0;1100000.0;10400.0;49200.0;https://www.tiktok.com/@grandma_droniak/video/6944035616728354054?is_from_webapp=1&sender_device=pc&web_id=7294391695935424002;2021-03-27;2023-10-27 05:06:45
grandma_droniak;grandma_droniak;Reply to @annaazailaa  please stop asking me #boyfriend  #fyp  #grandma  #boys ;71600000.0;11200000.0;161200.0;484200.0;https://www.tiktok.com/@grandma_droniak/video/6961117285448797446?is_from_webapp=1&sender_device=pc&web_id=7294391695935424002;2021-05-12;2023-10-27 05:06:49
grandma_droniak;grandma_droniak;theyre all laying while im slaying and i hope they would be proud of me ;1200000.0;274700.0;3098;13100.0;https://www.tiktok.com/@grandma_droniak/video/7293251309803785515?is_from_webapp=1&sender_device=pc&web_id=7294391695935424002;2023-10-24;2023-10-27 05:06:53
letskwoowk;KWOOWK with Kevin;my favorite drink;2200000.0;212000.0;3711;50000.0;https://www.tiktok.com/@letskwoowk/video/7291622718749855009?is_from_webapp=1&sender_device=pc&web_id=7294391695935424002;2023-10-26;2023-10-27 05:07:03
letskwoowk;KWOOWK with Kevin;Sorry for calling u dummy;367700.0;41200.0;87;5880;https://www.tiktok.com/@letskwoowk/video/7290584367146093857?is_from_webapp=1&sender_device=pc&web_id=7294391695935424002;2023-10-16;2023-10-27 05:07:07
letskwoowk;KWOOWK with Kevin;Barbie chicken salad🤪;94200.0;8241;46;477;https://www.tiktok.com/@letskwoowk/video/7288750644591070496?is_from_webapp=1&sender_device=pc&web_id=7294391695935424002;2023-10-12;2023-10-27 05:07:11
letskwoowk;KWOOWK with Kevin;Top comment gets a breakfast review;1200000.0;113800.0;1309;6654;https://www.tiktok.com/@letskwoowk/video/7285415991612427552?is_from_webapp=1&sender_device=pc&web_id=7294391695935424002;2023-10-03;2023-10-27 05:07:15
shoelover99;ophelia 🦋;@taylyn  ;2800000.0;264900.0;4693;5547;https://www.tiktok.com/@shoelover99/video/7279118716409793834?is_from_webapp=1&sender_device=pc&web_id=7294391695935424002;2023-09-16;2023-10-27 05:07:24
shoelover99;ophelia 🦋;"#duet  with @jwilbanks_photography  #mommatot  thank you; from my southern heart to yours; I thank you💙 This is what the world needs. Nothing else but kindness ";7900000.0;820400.0;11400.0;18100.0;https://www.tiktok.com/@shoelover99/video/7172974876624571691?is_from_webapp=1&sender_device=pc&web_id=7294391695935424002;2022-12-04;2023-10-27 05:07:28
shoelover99;ophelia 🦋;;46400.0;5512;323;107;https://www.tiktok.com/@shoelover99/video/7294369728347557166?is_from_webapp=1&sender_device=pc&web_id=7294391695935424002;2023-10-27;2023-10-27 05:07:32
shoelover99;ophelia 🦋;@patndapot  @Naija Grille Spice Mix  @Halara_official  ;40400.0;4470;138;97;https://www.tiktok.com/@shoelover99/video/7294336045074681130?is_from_webapp=1&sender_device=pc&web_id=7294391695935424002;2023-10-27;2023-10-27 05:07:36
deshawnharrisss;Deshawn ✪;LMAOOOO im so embarrassed y’all all I could do is sit there stuck 😭😭😂😂 #fyp  #foryoupage  #foryourpage ;10900000.0;1500000.0;4038;36500.0;https://www.tiktok.com/@deshawnharrisss/video/7017484044917050630?is_from_webapp=1&sender_device=pc&web_id=7294391695935424002;2021-10-11;2023-10-27 05:07:43
deshawnharrisss;Deshawn ✪;Idc this song hit😩 with the boy that always cheats on me😅😒🫶🏽 #fypシ  #fyp  #foryoupage  #foryourpage  ;77200.0;11300.0;41;938;https://www.tiktok.com/@deshawnharrisss/video/7289974374814420270?is_from_webapp=1&sender_device=pc&web_id=7294391695935424002;2023-10-15;2023-10-27 05:07:46
deshawnharrisss;Deshawn ✪;yea call me chief long nail dee boo😘💅🏽 #fypシ  #foryoupage  #foryourpage  ;170000.0;23700.0;100;1596;https://www.tiktok.com/@deshawnharrisss/video/7282926434732002603?is_from_webapp=1&sender_device=pc&web_id=7294391695935424002;2023-09-26;2023-10-27 05:07:49
deshawnharrisss;Deshawn ✪;if yall aint see it I didn’t either omg😭 #fypシ  #foryoupage  #foryourpage  ;168900.0;24500.0;643;2363;https://www.tiktok.com/@deshawnharrisss/video/7281050019887713579?is_from_webapp=1&sender_device=pc&web_id=7294391695935424002;2023-09-21;2023-10-27 05:07:52
ryanhdlombard;Ryan Lombard;Changing exam patterns through the years.  #school  #teacher  #student  #relatable  ;358;65;2;2;https://www.tiktok.com/@ryanhdlombard/video/7294391766663302405?is_from_webapp=1&sender_device=pc&web_id=7294391695935424002;2023-10-27;2023-10-27 05:08:01
ryanhdlombard;Ryan Lombard;When that one kid reminds the teacher about the homework. #school  #teacher  #student  #relatable  #homework  ;953300.0;166200.0;436;21900.0;https://www.tiktok.com/@ryanhdlombard/video/7289586353342336261?is_from_webapp=1&sender_device=pc&web_id=7294391695935424002;2023-10-14;2023-10-27 05:08:05
ryanhdlombard;Ryan Lombard;The real smartest kid in class.  #school  #relatable  #student  #teacher  ;11000000.0;1700000.0;3488;262900.0;https://www.tiktok.com/@ryanhdlombard/video/7283303714322943237?is_from_webapp=1&sender_device=pc&web_id=7294391695935424002;2023-09-27;2023-10-27 05:08:09
ryanhdlombard;Ryan Lombard;Trying the reverse card on mom...  #middlechild  #relatable  #mom  ;3900000.0;471100.0;543;45700.0;https://www.tiktok.com/@ryanhdlombard/video/7282186343319457030?is_from_webapp=1&sender_device=pc&web_id=7294391695935424002;2023-09-24;2023-10-27 05:08:13
nadia;Nadia;"right song; wrong time #nadia  ";169200.0;12500.0;74;537;https://www.tiktok.com/@nadia/video/7293351771353713963?is_from_webapp=1&sender_device=pc&web_id=7294391695935424002;2023-10-25;2023-10-27 05:08:20
nadia;Nadia;i did a good job yay!!! #nadia  ;338500.0;31800.0;221;1853;https://www.tiktok.com/@nadia/video/7292261792330304810?is_from_webapp=1&sender_device=pc&web_id=7294391695935424002;2023-10-22;2023-10-27 05:08:23
nadia;Nadia;rip chicky #nadia  ;462400.0;29900.0;128;990;https://www.tiktok.com/@nadia/video/7288425140734397738?is_from_webapp=1&sender_device=pc&web_id=7294391695935424002;2023-10-11;2023-10-27 05:08:26
nadia;Nadia;come get her fr #nadia  ;819900.0;45100.0;359;3920;https://www.tiktok.com/@nadia/video/7286229159561661742?is_from_webapp=1&sender_device=pc&web_id=7294391695935424002;2023-10-05;2023-10-27 05:08:29
juliano;julianofloss;"EU VENCI PORR@%; DEI UM CARRO PRO MEU PAI COM 17 ANOS 🔑🤍 TE AMO MEU VÉIO";7100000.0;970000.0;5763;19700.0;https://www.tiktok.com/@juliano/video/7094286642617306374?is_from_webapp=1&sender_device=pc&web_id=7294391695935424002;2022-05-05;2023-10-27 05:08:38
juliano;julianofloss;"OLHA COM QUEM EU TO GRAVANDO; QUE SONHO @Jason Derulo  ";38200000.0;3300000.0;7664;103800.0;https://www.tiktok.com/@juliano/video/7139176737857948933?is_from_webapp=1&sender_device=pc&web_id=7294391695935424002;2022-09-03;2023-10-27 05:08:42
juliano;julianofloss;QUE SUSTO KKKKKKKKKKKKK;50300000.0;4200000.0;20400.0;160300.0;https://www.tiktok.com/@juliano/video/7135560147434261766?is_from_webapp=1&sender_device=pc&web_id=7294391695935424002;2022-08-25;2023-10-27 05:08:45
juliano;julianofloss;"em um dia ce ta dançando pro espelho e cantando no banho e no outro dia ce ta dançando com seu artista preferido pra mais de 20 mil pessoas; a vida é muito doida. vizualisem os sonhos de vcs";189400.0;37500.0;93;898;https://www.tiktok.com/@juliano/video/7293914249204649221?is_from_webapp=1&sender_device=pc&web_id=7294391695935424002;2023-10-26;2023-10-27 05:08:49
sonrixs_;Sonrixs;¿Quien soy? 😆 #Sonrixs  ;346800.0;31000.0;104;801;https://www.tiktok.com/@sonrixs_/video/7294087191255534854?is_from_webapp=1&sender_device=pc&web_id=7294391695935424002;2023-10-27;2023-10-27 05:08:58
sonrixs_;Sonrixs;Asi me fallaste tu… 💔 #Sonrixs  ;1300000.0;169100.0;516;11200.0;https://www.tiktok.com/@sonrixs_/video/7294046639315029254?is_from_webapp=1&sender_device=pc&web_id=7294391695935424002;2023-10-27;2023-10-27 05:09:02
sonrixs_;Sonrixs;¿Y tu que objeto crees que pueda girar mas? 😆 @Oreo México  #OreoyAlpurasonLapuradiversión ;530000.0;70100.0;136;1932;https://www.tiktok.com/@sonrixs_/video/7293687573908704518?is_from_webapp=1&sender_device=pc&web_id=7294391695935424002;2023-10-26;2023-10-27 05:09:06
sonrixs_;Sonrixs;Es que me dijo que queria que fueramos los mejores amigos 😆 #Sonrixs  ;8000000.0;776900.0;3144;56600.0;https://www.tiktok.com/@sonrixs_/video/7293325511936199941?is_from_webapp=1&sender_device=pc&web_id=7294391695935424002;2023-10-25;2023-10-27 05:09:10
pimpiriya1;PIM PIRIYA;ขอยาดแถลง;2600000.0;382300.0;923;14600.0;https://www.tiktok.com/@pimpiriya1/video/7289652932935421189?is_from_webapp=1&sender_device=pc&web_id=7294391695935424002;2023-10-14;2023-10-27 05:09:19
pimpiriya1;PIM PIRIYA;คลิปดอง2ปีฉ่ำๆเสริฟแบบเค็มๆมาละจ้า;2100000.0;405200.0;970;17300.0;https://www.tiktok.com/@pimpiriya1/video/7288335825559997702?is_from_webapp=1&sender_device=pc&web_id=7294391695935424002;2023-10-10;2023-10-27 05:09:23
pimpiriya1;PIM PIRIYA;อายุ23มียางมัดผมเป็นของตัวเองสี่ล้านแปดแสนชิ้น✨;2100000.0;258600.00000000003;476;7007;https://www.tiktok.com/@pimpiriya1/video/7287602804280118534?is_from_webapp=1&sender_device=pc&web_id=7294391695935424002;2023-10-08;2023-10-27 05:09:26
pimpiriya1;PIM PIRIYA;มาค่ะ;913700.0;154400.0;761;6078;https://www.tiktok.com/@pimpiriya1/video/7273113914466995461?is_from_webapp=1&sender_device=pc&web_id=7294391695935424002;2023-08-30;2023-10-27 05:09:30
nada_m7amed;دودا🦹🏻🤍;👰🏻‍♀️❤️;1200000.0;154700.0;490;12100.0;https://www.tiktok.com/@nada_m7amed/video/7291318051897658630?is_from_webapp=1&sender_device=pc&web_id=7294391695935424002;2023-10-18;2023-10-27 05:09:39
nada_m7amed;دودا🦹🏻🤍;غدار هو اكيد مش بيحبني😫😂😂!  #دادينا  #روتانا  #بهاء_سلطان  ;662500.0;72500.0;193;1394;https://www.tiktok.com/@nada_m7amed/video/7290969748085476613?is_from_webapp=1&sender_device=pc&web_id=7294391695935424002;2023-10-17;2023-10-27 05:09:43
nada_m7amed;دودا🦹🏻🤍;اكتبو انتو كابشن للفيديو دا🤡😂;3400000.0;218200.0;481;6584;https://www.tiktok.com/@nada_m7amed/video/7289045958925585670?is_from_webapp=1&sender_device=pc&web_id=7294391695935424002;2023-10-12;2023-10-27 05:09:47
